"","date","rain_mm_ES","rain_mm_MG","rain_mm_RJ","rain_mm_SP","rain_mm_DF","rain_mm_GO","rain_mm_MS","rain_mm_MT"
"6905",2019-04-02,1.56923076923077,1.09393939393939,0.064,0.0352941176470588,2.72,0.626086956521739,3.07692307692308,2.17931034482759
"6906",2019-04-03,1.13846153846154,1.15151515151515,0.224,0,4.6,4.08695652173913,4.86666666666667,17.2714285714286
"6907",2019-04-04,0.0769230769230769,0.672727272727273,0.016,0.0235294117647059,5.08,3.41739130434783,0.615384615384615,4.36551724137931
"6908",2019-04-05,1.36923076923077,1.77272727272727,1.344,3.42352941176471,2.92,11.6695652173913,12.5025641025641,7.69333333333333
"6909",2019-04-06,0.0153846153846154,5.76666666666667,2.776,7.39411764705882,10.92,11.1478260869565,6.64615384615385,11.2068965517241
"6910",2019-04-07,0,5.44545454545455,1.184,16.4352941176471,11.04,7.69565217391304,4.42564102564103,6.22
"6911",2019-04-08,0.0153846153846154,8.63333333333333,16.656,28.56,17.8,12.5130434782609,2.42564102564103,5
"6912",2019-04-09,5.07692307692308,6.34848484848485,51.056,8.04,1.92,7.3304347826087,0.461538461538461,5.82666666666667
"6913",2019-04-10,14.8,6.87878787878788,21.12,1.38285714285714,5.36,5.61739130434783,0.082051282051282,11.9103448275862
"6914",2019-04-11,1.66153846153846,6.87272727272727,1.32,0.582857142857143,37.48,14.0521739130435,0.21025641025641,20.1
"6915",2019-04-12,0.0307692307692308,2.8969696969697,0.048,0.365714285714286,11.8,3.22608695652174,0.651282051282051,5.31034482758621
"6916",2019-04-13,0.0615384615384615,1.53636363636364,0.352,3.36571428571429,35.32,8.6,4.1025641025641,7.47096774193548
"6917",2019-04-14,1.89230769230769,11.5272727272727,9.568,24.0742857142857,3.24,4,2.92307692307692,4.72903225806452
"6918",2019-04-15,6.81538461538462,5.35757575757576,5.64,0.48,12.28,7.79130434782609,3,1.86451612903226
"6919",2019-04-16,4.91666666666667,7.43939393939394,1.128,3.71428571428571,5.4,7.36521739130435,1.96923076923077,5.28387096774193
"6920",2019-04-17,4.28333333333333,9.02424242424242,4.4,2.57142857142857,1.72,2.28695652173913,0.082051282051282,2.90967741935484
"6921",2019-04-18,0.461538461538462,0.472727272727273,1.104,0.0457142857142857,1.88,0.417391304347826,0.0102564102564103,0.993548387096774
"6922",2019-04-19,0.0307692307692308,0.575757575757576,0.112,0.0529411764705882,18.24,0.330434782608696,0.0378378378378378,1.48
"6923",2019-04-20,0.430769230769231,0.140625,0.016,0.0352941176470588,2,1.57391304347826,0.789189189189189,1.07096774193548
"6924",2019-04-21,0.0461538461538462,0.14375,0.016,0.164705882352941,15.44,0.695652173913044,6.45945945945946,5.98
"6925",2019-04-22,0,0.938461538461538,0.016,0.423529411764706,3.64,7.31304347826087,17.4,8.36
"6926",2019-04-23,0.953846153846154,3.29538461538462,8.608,1.58823529411765,10.48,4.72173913043478,2.2,3.28
"6927",2019-04-24,5.93846153846154,1.11692307692308,0.432,0.964705882352941,1.16,2.375,1.04324324324324,6.46666666666667
"6928",2019-04-25,0.615384615384615,0.206153846153846,0.024,2.34117647058824,0,0.016,1.04324324324324,0.870967741935484
"6929",2019-04-26,1.04615384615385,0.467692307692308,0.024,1.34705882352941,0,0.008,1.68108108108108,1.24
"6930",2019-04-27,1.15384615384615,0.723076923076923,0.264,0.0228571428571429,0,0,2.93513513513514,2.24666666666667
"6931",2019-04-28,0.0153846153846154,0.354545454545455,0.824,11.9777777777778,0,0.248,6.17837837837838,2.43333333333333
"6932",2019-04-29,2.50769230769231,2.49090909090909,8.048,3.08333333333333,0.08,0.592,0.637837837837838,1.76666666666667
"6933",2019-04-30,0.338461538461538,0.584848484848485,1.944,0.188888888888889,4.68,1.152,9.0972972972973,3.44666666666667
"6934",2019-05-01,0.2,0.676923076923077,0.152,0.08,14.28,1.28695652173913,14.7055555555556,5.23703703703704
"6935",2019-05-02,0.283333333333333,3.41230769230769,0.016,0.0342857142857143,28.2,7.14782608695652,0.5,6.42222222222222
"6936",2019-05-03,4.33333333333333,2.61538461538462,0.016,1.12571428571429,18.56,5.80869565217391,9.36666666666667,4.85185185185185
"6937",2019-05-04,0.616666666666667,1.72615384615385,0.24,2.86285714285714,0.12,3.2,7.02222222222222,5.91851851851852
"6938",2019-05-05,1.47272727272727,0.307692307692308,0.088,0.702857142857143,0,0.165217391304348,0.327777777777778,0.251851851851852
"6939",2019-05-06,0.0166666666666667,0.04,0.688,0.988571428571429,1.28,2.96521739130435,1.38888888888889,2.05185185185185
"6940",2019-05-07,0.4,0.446153846153846,8.752,4.70857142857143,0,0.00869565217391304,0.488888888888889,0.637037037037037
"6941",2019-05-08,12.9666666666667,4.85846153846154,18.744,2.15882352941176,0.72,0.00869565217391304,0.244444444444444,4.65185185185185
"6942",2019-05-09,0.283333333333333,0.433846153846154,0.128,0.705882352941177,0,1.56521739130435,0.916666666666667,1.23076923076923
"6943",2019-05-10,0.25,0.993846153846154,0.128,1.55882352941176,1.28,0.2,0.522222222222222,0.376923076923077
"6944",2019-05-11,0.0166666666666667,0.316923076923077,0.016,2.55294117647059,0,2.46086956521739,9.57222222222222,0.553846153846154
"6945",2019-05-12,0,0.0338461538461538,0.064,4.85294117647059,0,0.0782608695652174,1.67222222222222,3.2
"6946",2019-05-13,0.0166666666666667,0.449230769230769,2.928,2.43529411764706,0,0.0173913043478261,0.538888888888889,0.761538461538462
"6947",2019-05-14,0.0333333333333333,0.104615384615385,1.792,1.31176470588235,0,0.28695652173913,0.566666666666667,0.192307692307692
"6948",2019-05-15,1.98333333333333,7.32307692307692,31.792,5.06470588235294,0,0.260869565217391,0.2,0.115384615384615
"6949",2019-05-16,8.11666666666667,2.67384615384615,8.68,9.20588235294118,8.48,5.6695652173913,0.1,7.23846153846154
"6950",2019-05-17,23.1333333333333,9.42769230769231,42.592,12.0235294117647,1.16,11.3217391304348,0.0111111111111111,0.130769230769231
"6951",2019-05-18,53.7833333333333,5.8,23.936,17.1352941176471,0.64,0.121739130434783,0.0166666666666667,0.0230769230769231
"6952",2019-05-19,3.26666666666667,0.421538461538461,6.704,1.49714285714286,0.04,0.0521739130434783,0.0777777777777778,0.0692307692307692
"6953",2019-05-20,0.0333333333333333,0.255384615384615,0.12,0.342857142857143,0,0.0434782608695652,0.0166666666666667,0.0153846153846154
"6954",2019-05-21,0.0666666666666667,0.0338461538461538,0.064,0.0514285714285714,0,0.182608695652174,0.00555555555555556,0.977777777777778
"6955",2019-05-22,0.0666666666666667,0.04,0.048,0.0571428571428571,0,0.68695652173913,0.316666666666667,1.01428571428571
"6956",2019-05-23,0.05,0.0430769230769231,0.072,0.303030303030303,0,0.234782608695652,10.2171428571429,0.0827586206896552
"6957",2019-05-24,0.0666666666666667,0.0523076923076923,0.024,4.95757575757576,0,0.252173913043478,1.32777777777778,0.841379310344828
"6958",2019-05-25,0.0333333333333333,0.0861538461538462,0.016,0.0529411764705882,0,0.11304347826087,0.138888888888889,0.213793103448276
"6959",2019-05-26,0.0333333333333333,0.0153846153846154,0.056,0.152941176470588,0,0.00869565217391304,0.2,0.420689655172414
"6960",2019-05-27,0.0166666666666667,0.0215384615384615,0.024,0.0363636363636364,0,0.00869565217391304,0.137142857142857,0.0344827586206896
"6961",2019-05-28,0.454545454545455,0.0625,0.064,3.29411764705882,0,0,2.30857142857143,0.478571428571429
"6962",2019-05-29,0.05,0.1875,0.072,7.92352941176471,0,0,1.78285714285714,0.128571428571429
"6963",2019-05-30,0.05,0.0375,0.272,4.28823529411765,0.16,0,0.189189189189189,0.0827586206896552
"6964",2019-05-31,0.0666666666666667,0.0153846153846154,0.016,0.96969696969697,0,0,1.91111111111111,0.00689655172413793
"6965",2019-06-01,0,0.017910447761194,2.872,4.98823529411765,0,0,1.73846153846154,0.0470588235294118
"6966",2019-06-02,0.883333333333333,0.194029850746269,5.976,10.0057142857143,0,0,6.76410256410256,0.0411764705882353
"6967",2019-06-03,0.416666666666667,4.04776119402985,12.616,14.5257142857143,1.88,0.144,3.53333333333333,0.0294117647058823
"6968",2019-06-04,1.1,0.483582089552239,5.504,2.33714285714286,0.68,0.024,0.082051282051282,0
"6969",2019-06-05,0.366666666666667,0.0358208955223881,4.616,0.822857142857143,0,0.008,0.041025641025641,0.258823529411765
"6970",2019-06-06,1.58333333333333,0.0333333333333333,1.76,0.114285714285714,0,0.008,0.0205128205128205,0.0352941176470588
"6971",2019-06-07,2.4,0.0363636363636364,0.272,0.0411764705882353,0,0,0.00512820512820513,0.00588235294117647
"6972",2019-06-08,0.1,0.101492537313433,0.176,0.0457142857142857,0,0,0.0102564102564103,0.0117647058823529
"6973",2019-06-09,0.05,0.0417910447761194,0.072,0.0411764705882353,0,0,0.00512820512820513,0.00588235294117647
"6974",2019-06-10,6.23333333333333,0.217910447761194,2.008,0.00571428571428571,0,0,0.0102564102564103,0.00588235294117647
"6975",2019-06-11,2.8,0.713432835820895,0.08,0.0529411764705882,0,0,0,0.00588235294117647
"6976",2019-06-12,7.03333333333333,0.805970149253731,0.208,0.0114285714285714,0,0,0,0.0628571428571429
"6977",2019-06-13,2.63333333333333,0.235820895522388,0.032,0.0529411764705882,0,0,0,0.00571428571428571
"6978",2019-06-14,0.966666666666667,0.414925373134328,0.032,0.0114285714285714,0,0,0,0.00571428571428571
"6979",2019-06-15,0.583333333333333,0.0447761194029851,0.048,0.0176470588235294,0,0,0,0.00571428571428571
"6980",2019-06-16,0.8,0.158208955223881,0.232,0.0171428571428571,0,0,0.00526315789473684,0.0117647058823529
"6981",2019-06-17,0.75,0.164179104477612,0.088,0.0117647058823529,0,0,0,0
"6982",2019-06-18,0.0833333333333333,0.0626865671641791,0.04,0.0285714285714286,0,0.008,0.0157894736842105,0.00588235294117647
"6983",2019-06-19,0.0333333333333333,0.0119402985074627,0.048,0.0117647058823529,0,0,0,0.0114285714285714
"6984",2019-06-20,0.0333333333333333,0.017910447761194,0.616,0.137142857142857,0,0,0.00526315789473684,0.00571428571428571
"6985",2019-06-21,3.66666666666667,0.00597014925373134,4.68,0.117647058823529,0,0,0.0105263157894737,0.00571428571428571
"6986",2019-06-22,3.01666666666667,0.0567164179104478,0.048,0.0285714285714286,0,0,0.00512820512820513,0.00571428571428571
"6987",2019-06-23,1.01666666666667,0.286567164179104,0.128,0.0235294117647059,0,0,0,0.00571428571428571
"6988",2019-06-24,0.716666666666667,0.115151515151515,0.056,0.0171428571428571,0,0,0.005,0.00571428571428571
"6989",2019-06-25,0.05,0.0507462686567164,0.032,0.0352941176470588,0,0,0.0102564102564103,0.00571428571428571
"6990",2019-06-26,0.0666666666666667,0.026865671641791,0.032,0.294117647058824,0,0,4.81538461538462,0.0571428571428571
"6991",2019-06-27,0.0166666666666667,0.00895522388059702,0.008,1.65714285714286,0,0.016,3.13333333333333,0.0114285714285714
"6992",2019-06-28,0.0333333333333333,0.244776119402985,0.016,0.217647058823529,0,0,0.041025641025641,0.00571428571428571
"6993",2019-06-29,1.08333333333333,0.158208955223881,0.032,0.0176470588235294,0,0,0,0.00571428571428571
"6994",2019-06-30,5.16666666666667,0.0477611940298507,0.024,0.00588235294117647,0,0,0,0
"6995",2019-07-01,0.738461538461539,0.0537313432835821,0.0153846153846154,0.122222222222222,0,0,0.0205128205128205,0.00571428571428571
"6996",2019-07-02,0.0461538461538462,0.026865671641791,0.0538461538461538,0.111111111111111,0,0,0.0717948717948718,0
"6997",2019-07-03,0.0307692307692308,0.0119402985074627,0.0384615384615385,0.124324324324324,0,0,8.21578947368421,0.00571428571428571
"6998",2019-07-04,0.0615384615384615,0.504477611940298,4.46153846153846,20.9891891891892,0,0.0692307692307692,12.4684210526316,0.0411764705882353
"6999",2019-07-05,0.184615384615385,2.95151515151515,14.9384615384615,26.5944444444444,0,1.48461538461538,2.38974358974359,1.00606060606061
"7000",2019-07-06,0.0307692307692308,0.0333333333333333,2.99230769230769,0.111111111111111,0,0.0538461538461538,0,0.2
"7001",2019-07-07,0,0.1,0.0307692307692308,0.0333333333333333,0,0,0,0.00588235294117647
"7002",2019-07-08,0.107692307692308,0.00895522388059701,0.492307692307692,0.0111111111111111,0,0,0.0205128205128205,0.0176470588235294
"7003",2019-07-09,0.0461538461538462,0.0303030303030303,0.0153846153846154,0.0324324324324324,0,0,0.0358974358974359,0.00606060606060606
"7004",2019-07-10,0.292307692307692,0.0272727272727273,0.0538461538461538,0.0611111111111111,0,0,0.0666666666666667,0.00606060606060606
"7005",2019-07-11,0.538461538461539,0.0484848484848485,0.0307692307692308,0.116666666666667,0,0,0.00512820512820513,0.00606060606060606
"7006",2019-07-12,0.0461538461538462,0.0276923076923077,0.0461538461538461,0.0277777777777778,0,0,0,0.00606060606060606
"7007",2019-07-13,0.0615384615384615,0.0246153846153846,0.0230769230769231,0.0285714285714286,0,0,0,0.05
"7008",2019-07-14,0.0461538461538462,0.00625,0.0307692307692308,0.0114285714285714,0,0,0,0.01875
"7009",2019-07-15,0.0307692307692308,0.00625,0.0307692307692308,0.3,0,0,2.75897435897436,0.0125
"7010",2019-07-16,0.0461538461538462,0.15,1.37692307692308,1.80571428571429,0,0.00769230769230769,1.2,0.00625
"7011",2019-07-17,0.107692307692308,0.00923076923076923,0.876923076923077,0.771428571428571,0,0,0.0102564102564103,0.00625
"7012",2019-07-18,2.10769230769231,0.00615384615384616,1.03846153846154,0.297142857142857,0,0,0,0.00625
"7013",2019-07-19,3.6,0.151515151515152,0.5,0.0285714285714286,0,0,0.482051282051282,0.00625
"7014",2019-07-20,3.15384615384615,0.132307692307692,0.284615384615385,0,0,0,0.0153846153846154,0
"7015",2019-07-21,4.09230769230769,0.264615384615385,0.376923076923077,0.0117647058823529,0,0,0,0.00625
"7016",2019-07-22,3.43076923076923,0.266666666666667,0.0538461538461538,0.00588235294117647,0,0,0,0.01875
"7017",2019-07-23,1.49230769230769,0.193939393939394,0.0384615384615385,0.00571428571428572,0,0,0.00512820512820513,0.025
"7018",2019-07-24,0.923076923076923,0.236363636363636,0.0230769230769231,0,0,0,0.0717948717948718,0.01875
"7019",2019-07-25,0.384615384615385,0.342424242424242,0.0230769230769231,0.0171428571428571,0,0,0.0205128205128205,0
"7020",2019-07-26,0.246153846153846,0.0393939393939394,0.0307692307692308,0.0117647058823529,0,0,0.107692307692308,0.0882352941176471
"7021",2019-07-27,0.0923076923076923,0.296969696969697,0.0461538461538461,0.1,0,0,0,0.0176470588235294
"7022",2019-07-28,0.0923076923076923,0.13030303030303,0.0384615384615385,0.229411764705882,0,0,0,0
"7023",2019-07-29,3.01538461538462,0.106060606060606,0.484615384615385,0.158823529411765,0,0,0.0102564102564103,0.0294117647058823
"7024",2019-07-30,0.107692307692308,0.0424242424242424,0.0384615384615385,1.11176470588235,0,0,0.00512820512820513,0
"7025",2019-07-31,0.0153846153846154,0.224242424242424,0.238461538461538,0.857142857142857,0.04,0,0,0
"7026",2019-08-01,0.0461538461538462,0.00923076923076923,0.024,0.0324324324324324,0,0,0,0.00588235294117647
"7027",2019-08-02,0.0307692307692308,0.00909090909090909,0.024,0.27027027027027,0,0,0.00512820512820513,0
"7028",2019-08-03,0.0307692307692308,0.403030303030303,9.88,2.03783783783784,0,0,0.0153846153846154,0
"7029",2019-08-04,1.06153846153846,2.15151515151515,16.456,3.36756756756757,0,0,0.972972972972973,0.117647058823529
"7030",2019-08-05,5.15384615384615,1.4,2.096,2.58888888888889,0,0.730769230769231,1.0972972972973,0.357575757575758
"7031",2019-08-06,11.6923076923077,1.31515151515151,0.128,3.42222222222222,0,0.336,3.37837837837838,0.866666666666667
"7032",2019-08-07,11.1384615384615,0.757575757575757,0.816,0.0111111111111111,0,0.0384615384615385,0.427777777777778,0
"7033",2019-08-08,0.292307692307692,0.663636363636363,0.08,0.0111111111111111,0,0,0.102702702702703,0
"7034",2019-08-09,0.0307692307692308,0.23030303030303,0.024,0.0166666666666667,0,0,0,0
"7035",2019-08-10,0.261538461538462,0.0818181818181818,0.04,0.0166666666666667,0,0,0.00526315789473684,0
"7036",2019-08-11,0.0307692307692308,0.00606060606060606,0.008,0.15,0,0,0,0
"7037",2019-08-12,0.0153846153846154,0.00606060606060606,0.032,0.0111111111111111,0,0,0,0
"7038",2019-08-13,0.0307692307692308,0.00303030303030303,1.712,0.388888888888889,0,0,0,0
"7039",2019-08-14,1.61538461538462,0.0636363636363637,13.176,0.88,0,0,0,0
"7040",2019-08-15,0.538461538461539,0.0363636363636364,2.592,0.222857142857143,0,0.0692307692307692,0,0
"7041",2019-08-16,0,0.0181818181818182,0.024,0.0114285714285714,0,0,0.102702702702703,0
"7042",2019-08-17,0.461538461538461,0.00909090909090909,0.08,0.00571428571428571,0,0,0.0315789473684211,0
"7043",2019-08-18,0.0461538461538462,0.0121212121212121,0,0.0457142857142857,0,0,0.00526315789473684,0.16969696969697
"7044",2019-08-19,0,0.0303030303030303,0.6,4.71666666666667,0,0,0.0216216216216216,0.6
"7045",2019-08-20,0,1.52121212121212,5.376,3.78888888888889,0,0.0461538461538462,0,0.151515151515152
"7046",2019-08-21,3.16923076923077,0.160606060606061,6.328,0.566666666666667,0,0.04,0,0.00606060606060606
"7047",2019-08-22,0.107692307692308,0.0153846153846154,2.28,1.07777777777778,0,0,0.0216216216216216,0.4
"7048",2019-08-23,1.03076923076923,0.870769230769231,4.568,1.12777777777778,0,0.064,0.454054054054054,0.381818181818182
"7049",2019-08-24,4.92307692307692,0.236363636363636,1.976,0.211111111111111,0,0,0,0.163636363636364
"7050",2019-08-25,5.58461538461538,0.0757575757575758,2.52307692307692,0.0888888888888889,0,0,0.00540540540540541,0.8
"7051",2019-08-26,2.89230769230769,0.4,0.536,0.0777777777777778,0,0,0.151351351351351,1.71515151515152
"7052",2019-08-27,0.123076923076923,0.266666666666667,0.016,0.0222222222222222,0,0,0.872222222222222,0.387878787878788
"7053",2019-08-28,0.107692307692308,0.00909090909090909,0.016,0.0277777777777778,0,0,0.0358974358974359,0.00606060606060606
"7054",2019-08-29,0.507692307692308,0.154545454545455,0.208,0.00555555555555556,0,0,0.435897435897436,0
"7055",2019-08-30,0.0153846153846154,0.0303030303030303,0.008,0.00555555555555556,0,0,0.00512820512820513,0
"7056",2019-08-31,0.0307692307692308,0.0151515151515152,0,2.04444444444444,0,0,1.90769230769231,0.23030303030303
"7057",2019-09-01,0.0153846153846154,0.893939393939394,5.23076923076923,15.1210526315789,0,0.016,4.31,0.0848484848484848
"7058",2019-09-02,0.0153846153846154,1.53939393939394,14.0538461538462,9.40526315789474,0,0,0.91,0.0121212121212121
"7059",2019-09-03,0,0.715151515151515,5.02307692307692,4.46315789473684,0,0.056,1.03,0.26875
"7060",2019-09-04,0.0153846153846154,0.218181818181818,1.86153846153846,0.936842105263158,0,0.24,0.11,0
"7061",2019-09-05,3.43076923076923,0.257575757575757,10.4307692307692,2.43157894736842,0,0.424,0.005,0
"7062",2019-09-06,12.1538461538462,0.672727272727273,2.38461538461538,2.71578947368421,0,0,0,0.339393939393939
"7063",2019-09-07,2.69230769230769,0.132307692307692,0.146153846153846,0.646153846153846,0,0,0,0.0242424242424242
"7064",2019-09-08,0.0461538461538462,0.00606060606060606,0.00769230769230769,0.02,0,0,0,0
"7065",2019-09-09,0.0769230769230769,0.0181818181818182,0.00769230769230769,0.0153846153846154,0,0,0,0
"7066",2019-09-10,0.0153846153846154,0,0.00769230769230769,0,0,0,0,0
"7067",2019-09-11,0.0153846153846154,0.00303030303030303,0.00769230769230769,0.0102564102564103,0,0,0,0
"7068",2019-09-12,0.0307692307692308,0.0484848484848485,0.00769230769230769,0.0157894736842105,0,0,0.0975609756097561,0
"7069",2019-09-13,0,0.00303030303030303,0.3,0.447368421052632,0,0,0.005,0
"7070",2019-09-14,0.0153846153846154,0.0606060606060606,1.45384615384615,0.321052631578947,0,0,0,0.11875
"7071",2019-09-15,0,0.00909090909090909,0.353846153846154,0.0421052631578947,0,0,0,1.12121212121212
"7072",2019-09-16,0.123076923076923,0.178787878787879,0.00769230769230769,0.00512820512820513,0,0,0,0.0352941176470588
"7073",2019-09-17,0.0153846153846154,0,0.107692307692308,0,0,0,0,0.00606060606060606
"7074",2019-09-18,0,0.0333333333333333,0.0153846153846154,0.0102564102564103,0,0,0.09,0.876470588235294
"7075",2019-09-19,0,0,0.0230769230769231,1.95897435897436,0,0.008,0.323076923076923,0.0117647058823529
"7076",2019-09-20,0,0,0.0153846153846154,4.09473684210526,0,0.008,2.93684210526316,0.276470588235294
"7077",2019-09-21,0,0.293939393939394,0.276923076923077,4.42051282051282,0,0.12,0.368421052631579,3.43529411764706
"7078",2019-09-22,0.384615384615385,0.478787878787879,9.36923076923077,1.99487179487179,0,0,0.0105263157894737,6.64117647058824
"7079",2019-09-23,4.30769230769231,0.396969696969697,7.66923076923077,0.394871794871795,0,0.00769230769230769,0,4.32352941176471
"7080",2019-09-24,1.35384615384615,0.547692307692307,0.461538461538462,0.225641025641026,0,0,0.921052631578947,2.23030303030303
"7081",2019-09-25,0.723076923076923,6.46461538461538,3.93076923076923,11.1526315789474,0.24,3.048,10.0666666666667,5.90322580645161
"7082",2019-09-26,4.32307692307692,14.7661538461538,29.4076923076923,3.87179487179487,1.68,7.536,1.595,9.16774193548387
"7083",2019-09-27,14.8615384615385,4.58153846153846,2.38461538461538,0.251282051282051,0.08,0.353846153846154,0.0256410256410256,0.757575757575757
"7084",2019-09-28,1.03076923076923,1.60307692307692,4.72307692307692,0.702564102564103,0.48,0.715384615384615,0,2.26666666666667
"7085",2019-09-29,3.07692307692308,1.82153846153846,1.55384615384615,0.0102564102564103,1.6,1.21538461538462,0,3.01212121212121
"7086",2019-09-30,4.87692307692308,0.772727272727272,2.34615384615385,0.00512820512820513,0.32,2.85384615384615,0.00512820512820513,1.20606060606061
"7087",2019-10-01,6.36923076923077,0.218181818181818,0.088,0,0,0.433333333333333,0.268571428571429,2.36153846153846
"7088",2019-10-02,0.0307692307692308,0.0121212121212121,0,0.167567567567568,0,3.69166666666667,2.48235294117647,12.0846153846154
"7089",2019-10-03,0.0461538461538462,0.00606060606060606,0.016,1.02702702702703,0,0.173913043478261,0.764705882352941,0.676923076923077
"7090",2019-10-04,11.5076923076923,0.281818181818182,0.032,0.00540540540540541,0,0.108333333333333,1.90588235294118,3.03076923076923
"7091",2019-10-05,5.93846153846154,0.190909090909091,0.016,0,0.52,0.758333333333333,3.63428571428571,11.9615384615385
"7092",2019-10-06,1.07692307692308,1.05757575757576,0.144,3.72432432432432,6.2,3.31666666666667,4.50857142857143,4.4
"7093",2019-10-07,0.0461538461538462,2.08787878787879,1.408,5.06486486486486,3.92,1.425,0.257142857142857,1.16153846153846
"7094",2019-10-08,0.0923076923076923,3.15757575757576,10.552,3.57837837837838,5.08,7.15,1.43428571428571,4.49230769230769
"7095",2019-10-09,0.630769230769231,3.29090909090909,26.096,3.23243243243243,7.36,4.59166666666667,0.857142857142857,4.06923076923077
"7096",2019-10-10,3.50769230769231,4.68484848484848,4.448,0.216666666666667,1.2,5.69166666666667,0.0285714285714286,2.96923076923077
"7097",2019-10-11,0.246153846153846,0.984848484848485,0.032,0,1.12,0.675,0.228571428571429,7.70769230769231
"7098",2019-10-12,0.292307692307692,0.0303030303030303,0.016,0.308108108108108,0,0.508333333333333,0.897142857142857,2.16923076923077
"7099",2019-10-13,0.415384615384615,0.0393939393939394,0.00769230769230769,0.356756756756757,0,0.05,2.29142857142857,0.561538461538462
"7100",2019-10-14,0.0307692307692308,0.0666666666666667,0,0.335135135135135,0,0.0695652173913043,1.59428571428571,4.51538461538462
"7101",2019-10-15,1.27692307692308,0.46060606060606,0.123076923076923,4.10810810810811,0,0.0434782608695652,0.735294117647059,2
"7102",2019-10-16,0.446153846153846,0.0272727272727273,0.561538461538462,1.74594594594595,0,0,0.0352941176470588,5.78461538461538
"7103",2019-10-17,0,0,0.138461538461538,0.15,0,0.695652173913044,1.53142857142857,4.16153846153846
"7104",2019-10-18,0.0153846153846154,0.0212121212121212,0.415384615384615,3.27567567567568,0,2.26086956521739,4.38888888888889,4.28461538461538
"7105",2019-10-19,0,1.26969696969697,0.761538461538462,6.83589743589744,0,0.0956521739130435,1.93333333333333,5.94615384615385
"7106",2019-10-20,3.12307692307692,0.778787878787879,4.21538461538462,0.38974358974359,0,2.76521739130435,3.23333333333333,4.74615384615385
"7107",2019-10-21,0.353846153846154,4.46363636363636,1.56153846153846,14.9384615384615,1.48,7.58333333333333,13.9891891891892,9.96923076923077
"7108",2019-10-22,4.78461538461538,5.22121212121212,1.60769230769231,1.06666666666667,6.84,4.78333333333333,0.356756756756757,5.90769230769231
"7109",2019-10-23,12.1538461538462,8.76363636363636,1.76153846153846,0.61025641025641,10.36,6.51304347826087,0.0162162162162162,2.09230769230769
"7110",2019-10-24,0.215384615384615,2.20909090909091,0.176923076923077,0.64,4.16,6.10434782608696,0,4.328
"7111",2019-10-25,0.169230769230769,2.51818181818182,2.33076923076923,0.4,0.48,1.43333333333333,0.961111111111111,4.144
"7112",2019-10-26,1.90769230769231,6.32727272727273,1.41538461538462,0.175,14.36,2.60833333333333,1.28648648648649,7.696
"7113",2019-10-27,1.95384615384615,1.81515151515151,0.292307692307692,0.515,1,2.25,0.731428571428572,1.92
"7114",2019-10-28,0,4.54545454545455,5.3,10.2,0.44,2.225,1.65714285714286,1.896
"7115",2019-10-29,0,4.67878787878788,7.89230769230769,2.54871794871795,1.12,3.55833333333333,0.154285714285714,3.944
"7116",2019-10-30,0.169230769230769,3.63030303030303,2.44615384615385,1.25641025641026,6.12,1.94166666666667,0,3.184
"7117",2019-10-31,0.0153846153846154,2.33636363636364,3.2,0.765,0.44,3.74166666666667,3.55428571428571,14.776
"7118",2019-11-01,3.67692307692308,7.19692307692308,1.87692307692308,0.584210526315789,0.12,2.14166666666667,1.24571428571429,5.28181818181818
"7119",2019-11-02,4.67692307692308,2.19692307692308,3.77692307692308,0.457894736842105,0.52,3.84166666666667,1.12777777777778,0.918181818181818
"7120",2019-11-03,0.153846153846154,0.141538461538462,0.0153846153846154,0.678947368421053,14.52,5.98260869565217,1.70857142857143,9.15454545454545
"7121",2019-11-04,0,0.781538461538462,0,0.347368421052632,11.64,2.14166666666667,0.742857142857143,3.37272727272727
"7122",2019-11-05,0,1.69846153846154,0.376923076923077,12.2947368421053,0.04,2.4,1.45142857142857,2.98181818181818
"7123",2019-11-06,0.784615384615385,3.76923076923077,4.93846153846154,9.33157894736842,8.16,5.2695652173913,5.69411764705882,7.65454545454546
"7124",2019-11-07,0.723076923076923,5.77846153846154,1.56923076923077,2.67894736842105,13.84,3.15652173913044,7.74117647058824,8.33636363636364
"7125",2019-11-08,3.21538461538462,7.00307692307692,5.55384615384615,6.72105263157895,1.64,6.39130434782609,6.58823529411765,3.27272727272727
"7126",2019-11-09,2.15384615384615,2.11076923076923,7,1.31052631578947,0,2.76521739130435,2.76,5.55454545454546
"7127",2019-11-10,0,1.19384615384615,1.35384615384615,10.1,0.56,2.08695652173913,10.0685714285714,7.58181818181818
"7128",2019-11-11,10.0615384615385,1.52923076923077,18.4384615384615,1.94736842105263,0.76,0.965217391304348,2.04705882352941,6.4
"7129",2019-11-12,15.4615384615385,1.87692307692308,9.69230769230769,0.854054054054054,0,3.39130434782609,2.02352941176471,4.60909090909091
"7130",2019-11-13,60.3384615384615,2.24307692307692,2.16153846153846,2.87894736842105,0,0.0782608695652174,8.39411764705882,7.92727272727273
"7131",2019-11-14,33.5692307692308,6.04615384615385,11.5538461538462,19.0578947368421,0,4.81739130434783,9.21176470588235,5.80869565217391
"7132",2019-11-15,5.44615384615385,15.7938461538462,13.1076923076923,10.4324324324324,2.64,6.14782608695652,0.952941176470588,5.94782608695652
